SamplingHz:  1000,Column1,_1,_2,_3
Number Samples:  3800,,,,
Colors: ,Magenta,Cyan,Yellow,K (Black)
2502,0.2026,0.2194,0.0911,0.1577
2503,0.2026,0.1615,0.0911,0.1577
2504,0.0869,0.2194,0.149,0.1577
2505,0.2026,0.1036,0.149,0.0998
2506,0.1448,0.1036,0.149,0.1577
2507,0.2026,0.1036,0.2069,0.1577
2508,0.1448,0.1615,0.149,0.1577
2509,0.1448,0.1036,0.2069,0.1577
2510,0.0869,0.1036,0.2069,0.2156
2511,0.1448,0.1036,0.149,0.1577
2512,0.1448,0.1615,0.149,0.1577
2513,0.0869,0.1036,0.149,0.1577
2514,0.2026,0.1615,0.149,0.0998
2515,0.1448,0.2194,0.2069,0.1577
2516,0.0869,0.1615,0.2069,0.1577
2517,0.1448,0.1036,0.149,0.1577
2518,0.1448,0.1036,0.2069,0.2156
2519,0.1448,0.1036,0.149,0.0419
2520,0.1448,0.1036,0.149,0.1577
2521,0.1448,0.1615,0.149,0.1577
2522,0.1448,0.1615,0.149,0.2156
2523,0.1448,0.1036,0.0911,0.0998
2524,0.2026,0.1036,0.149,0.1577
2525,0.1448,0.1615,0.149,0.1577
2526,0.1448,0.1615,0.149,0.1577
2527,0.2026,0.1615,0.0911,0.1577
2528,0.2026,0.1615,0.0911,0.1577
2529,0.1448,0.1615,0.149,0.0998
2530,0.1448,0.1615,0.149,0.1577
2531,0.1448,0.2194,0.149,0.1577
2532,0.1448,0.1036,0.2069,0.2156
2533,0.0869,0.1615,0.149,0.1577
2534,0.2026,0.1615,0.149,0.1577
2535,0.1448,0.0457,0.149,0.1577
2536,0.2026,0.2194,0.149,0.1577
2537,0.1448,0.1615,0.149,0.1577
2538,0.1448,0.1615,0.149,0.1577
2539,0.1448,0.1615,0.149,0.1577
2540,0.1448,0.1615,0.149,0.1577
2541,0.1448,0.1615,0.149,0.0998
2542,0.1448,0.1036,0.0911,0.2156
2543,0.1448,0.1615,0.0911,0.0998
2544,0.2026,0.1036,0.149,0.0998
2545,0.1448,0.1615,0.149,0.0998
2546,0.1448,0.1615,0.2069,0.1577
2547,0.1448,0.1036,0.2069,0.0998
2548,0.1448,0.1036,0.0911,0.2156
2549,0.1448,0.1615,0.2069,0.1577
2550,0.1448,0.1615,0.149,0.1577
2551,0.1448,0.1615,0.149,0.1577
2552,0.1448,0.1615,0.0911,0.1577
2553,0.1448,0.1615,0.149,0.2156
2554,0.1448,0.1615,0.149,0.0998
2555,0.1448,0.1615,0.0911,0.1577
2556,0.1448,0.1615,0.149,0.1577
2557,0.1448,0.1036,0.149,0.0998
2558,0.2026,0.1615,0.0911,0.0998
2559,0.1448,0.1615,0.0911,0.1577
2560,0.1448,0.1036,0.149,0.0998
2561,0.1448,0.1036,0.149,0.0998
2562,0.1448,0.1615,0.0911,0.1577
2563,0.1448,0.1615,0.2069,0.1577
2564,0.0869,0.2194,0.149,0.1577
2565,0.0869,0.1615,0.0911,0.0998
2566,0.1448,0.1615,0.149,0.0998
2567,0.1448,0.2194,0.149,0.0998
2568,0.1448,0.1036,0.0911,0.1577
2569,0.1448,0.1615,0.0911,0.1577
2570,0.1448,0.1615,0.2069,0.1577
2571,0.1448,0.2194,0.149,0.1577
2572,0.1448,0.1036,0.149,0.1577
2573,0.1448,0.1615,0.149,0.1577
2574,0.1448,0.1036,0.149,0.1577
2575,0.1448,0.1036,0.0911,0.0998
2576,0.1448,0.1036,0.0911,0.0998
2577,0.1448,0.1036,0.0911,0.1577
2578,0.1448,0.1615,0.0911,0.0998
2579,0.2026,0.1615,0.149,0.1577
2580,0.1448,0.1615,0.149,0.1577
2581,0.1448,0.1036,0.149,0.1577
2582,0.0869,0.1615,0.149,0.1577
2583,0.0869,0.1615,0.149,0.1577
2584,0.1448,0.1615,0.149,0.1577
2585,0.1448,0.2194,0.0911,0.2156
2586,0.1448,0.1615,0.0911,0.1577
2587,0.1448,0.1036,0.149,0.0998
2588,0.1448,0.1615,0.149,0.1577
2589,0.2026,0.1615,0.149,0.1577
2590,0.1448,0.1615,0.149,0.1577
2591,0.2026,0.1615,0.0911,0.1577
2592,0.1448,0.1615,0.149,0.0998
2593,0.1448,0.1615,0.149,0.1577
2594,0.1448,0.1615,0.0911,0.2156
2595,0.2026,0.2194,0.149,0.1577
2596,0.1448,0.1615,0.149,0.2156
2597,0.1448,0.1036,0.2069,0.1577
2598,0.1448,0.1615,0.149,0.1577
2599,0.1448,0.1036,0.149,0.1577
2600,0.2026,0.1615,0.0911,0.1577
2601,0.1448,0.1615,0.149,0.1577
2602,0.1448,0.1615,0.149,0.1577
2603,0.1448,0.1615,0.149,0.1577
2604,0.1448,0.1615,0.149,0.0998
2605,0.0869,0.2194,0.2069,0.0998
2606,0.1448,0.1036,0.0911,0.1577
2607,0.1448,0.2194,0.149,0.1577
2608,0.0869,0.1036,0.0911,0.1577
2609,0.1448,0.1615,0.149,0.1577
2610,0.2026,0.1615,0.149,0.1577
2611,0.2026,0.1615,0.149,0.0998
2612,0.1448,0.2194,0.149,0.0998
2613,0.1448,0.1615,0.149,0.1577
2614,0.1448,0.1615,0.149,0.0998
2615,0.1448,0.1036,0.149,0.2156
2616,0.0869,0.1036,0.149,0.0998
2617,0.1448,0.1615,0.0911,0.1577
2618,0.2026,0.1615,0.149,0.0998
2619,0.1448,0.1036,0.149,0.1577
2620,0.1448,0.1036,0.149,0.1577
2621,0.1448,0.1615,0.149,0.1577
2622,0.1448,0.2194,0.149,0.0998
2623,0.1448,0.1615,0.149,0.1577
2624,0.1448,0.1615,0.149,0.1577
2625,0.1448,0.1036,0.149,0.0998
2626,0.1448,0.1615,0.149,0.1577
2627,0.1448,0.1615,0.149,0.1577
2628,0.2026,0.1615,0.0911,0.1577
2629,0.1448,0.1615,0.0911,0.0998
2630,0.1448,0.1615,0.2069,0.1577
2631,0.1448,0.1615,0.149,0.1577
2632,0.1448,0.1615,0.149,0.1577
2633,0.1448,0.1036,0.149,0.1577
2634,0.1448,0.0457,0.2069,0.0998
2635,0.0869,0.1615,0.149,0.1577
2636,0.1448,0.1615,0.149,0.1577
2637,0.1448,0.1615,0.149,0.1577
2638,0.1448,0.2194,0.0911,0.1577
2639,0.1448,0.2194,0.149,0.0998
2640,0.1448,0.1615,0.149,0.1577
2641,0.1448,0.1615,0.2069,0.1577
2642,0.1448,0.1036,0.149,0.1577
2643,0.1448,0.1036,0.2069,0.1577
2644,0.1448,0.1615,0.149,0.1577
2645,0.1448,0.1615,0.0911,0.2156
2646,0.0869,0.1615,0.2069,0.1577
2647,0.1448,0.1036,0.149,0.2156
2648,0.1448,0.1615,0.0911,0.1577
2649,0.1448,0.2194,0.149,0.1577
2650,0.1448,0.1615,0.149,0.1577
2651,0.1448,0.1615,0.149,0.1577
2652,0.0869,0.1615,0.0911,0.2156
2653,0.1448,0.1615,0.149,0.1577
2654,0.1448,0.1615,0.0911,0.1577
2655,0.1448,0.1615,0.149,0.0998
2656,0.1448,0.1615,0.149,0.0998
2657,0.2026,0.1615,0.2069,0.1577
2658,0.1448,0.1036,0.149,0.1577
2659,0.1448,0.1615,0.149,0.2156
2660,0.1448,0.1615,0.149,0.1577
2661,0.1448,0.2194,0.149,0.2156
2662,0.1448,0.1615,0.149,0.1577
2663,0.2026,0.1615,0.2069,0.0998
2664,0.2026,0.1615,0.149,0.1577
2665,0.2026,0.2194,0.149,0.1577
2666,0.2026,0.1615,0.149,0.1577
2667,0.1448,0.1036,0.149,0.0998
2668,0.1448,0.1036,0.2069,0.0998
2669,0.2026,0.1036,0.149,0.1577
2670,0.1448,0.1036,0.149,0.1577
2671,0.1448,0.1615,0.149,0.1577
2672,0.2026,0.1036,0.2069,0.1577
2673,0.1448,0.1036,0.149,0.2156
2674,0.1448,0.1615,0.2069,0.1577
2675,0.2026,0.1615,0.149,0.0998
2676,0.1448,0.1615,0.149,0.1577
2677,0.0869,0.1615,0.149,0.1577
2678,0.1448,0.1615,0.149,0.0998
2679,0.0869,0.1615,0.149,0.1577
2680,0.1448,0.1615,0.149,0.1577
2681,0.1448,0.1615,0.149,0.1577
2682,0.1448,0.1615,0.2069,0.2156
2683,0.1448,0.1615,0.2069,0.1577
2684,0.1448,0.1036,0.149,0.1577
2685,0.1448,0.1615,0.149,0.1577
2686,0.1448,0.1615,0.149,0.1577
2687,0.1448,0.1036,0.149,0.1577
2688,0.1448,0.1615,0.149,0.1577
2689,0.2026,0.1036,0.149,0.0998
2690,0.1448,0.1615,0.2069,0.0998
2691,0.0869,0.2194,0.149,0.0998
2692,0.0869,0.1615,0.149,0.1577
2693,0.1448,0.1615,0.149,0.1577
2694,0.0869,0.1615,0.149,0.1577
2695,0.1448,0.1615,0.149,0.1577
2696,0.1448,0.1615,0.149,0.0998
2697,0.1448,0.1615,0.149,0.1577
2698,0.1448,0.1615,0.149,0.1577
2699,0.1448,0.1615,0.2069,0.1577
2700,0.0869,0.2194,0.149,0.1577
2701,0.1448,0.1615,0.0911,0.1577
2702,0.2026,0.1615,0.149,0.0998
2703,0.1448,0.2194,0.0911,0.1577
2704,0.1448,0.1615,0.149,0.1577
2705,0.1448,0.1615,0.0911,0.1577
2706,0.1448,0.1615,0.149,0.1577
2707,0.1448,0.1615,0.149,0.1577
2708,0.1448,0.1615,0.2069,0.1577
2709,0.1448,0.1615,0.149,0.1577
2710,0.2026,0.1615,0.0911,0.1577
2711,0.1448,0.1036,0.149,0.1577
2712,0.1448,0.1036,0.149,0.1577
2713,0.1448,0.1036,0.149,0.2156
2714,0.1448,0.1036,0.0911,0.2156
2715,0.2026,0.1036,0.149,0.2156
2716,0.2026,0.1615,0.0911,0.0998
2717,0.1448,0.1615,0.0911,0.0998
2718,0.1448,0.1036,0.0911,0.1577
2719,0.2026,0.1036,0.149,0.0998
2720,0.1448,0.1615,0.149,0.1577
2721,0.2026,0.1615,0.0911,0.1577
2722,0.2026,0.1615,0.149,0.1577
2723,0.0869,0.1615,0.2069,0.1577
2724,0.2026,0.1615,0.149,0.1577
2725,0.1448,0.1036,0.149,0.1577
2726,0.1448,0.1615,0.149,0.0998
2727,0.2026,0.1036,0.149,0.2156
2728,0.1448,0.1615,0.149,0.2156
2729,0.1448,0.1036,0.149,0.1577
2730,0.1448,0.1036,0.149,0.1577
2731,0.2026,0.1615,0.149,0.1577
2732,0.1448,0.1615,0.149,0.1577
2733,0.2026,0.1615,0.149,0.1577
2734,0.1448,0.2194,0.2069,0.1577
2735,0.2026,0.1615,0.149,0.1577
2736,0.1448,0.1615,0.149,0.1577
2737,0.2026,0.1615,0.149,0.0998
2738,0.0869,0.1036,0.149,0.1577
2739,0.1448,0.1615,0.2069,0.2156
2740,0.1448,0.1036,0.149,0.1577
2741,0.1448,0.1615,0.0911,0.1577
2742,0.1448,0.1036,0.149,0.1577
2743,0.1448,0.1615,0.149,0.2156
2744,0.1448,0.1615,0.149,0.1577
2745,0.2026,0.1615,0.149,0.0998
2746,0.1448,0.1615,0.149,0.2156
2747,0.1448,0.1615,0.149,0.1577
2748,0.1448,0.1615,0.149,0.1577
2749,0.1448,0.1615,0.2069,0.0998
2750,0.1448,0.1615,0.149,0.1577
2751,0.1448,0.1615,0.149,0.0998
2752,0.1448,0.1036,0.2069,0.1577
2753,0.1448,0.1615,0.149,0.0998
2754,0.1448,0.1615,0.149,0.1577
2755,0.2026,0.1036,0.0911,0.1577
2756,0.1448,0.1615,0.149,0.2156
2757,0.2026,0.1615,0.0911,0.1577
2758,0.1448,0.1615,0.149,0.1577
2759,0.1448,0.1036,0.149,0.0998
2760,0.1448,0.1615,0.149,0.1577
2761,0.1448,0.2194,0.149,0.0998
2762,0.1448,0.1615,0.2069,0.1577
2763,0.1448,0.1036,0.149,0.1577
2764,0.2026,0.1615,0.2069,0.1577
2765,0.1448,0.2194,0.149,0.1577
2766,0.1448,0.1615,0.2069,0.1577
2767,0.2026,0.2194,0.149,0.0419
2768,0.1448,0.1615,0.2069,0.0998
2769,0.1448,0.1615,0.149,0.1577
2770,0.1448,0.1615,0.149,0.1577
2771,0.1448,0.1615,0.149,0.1577
2772,0.1448,0.1615,0.149,0.1577
2773,0.0869,0.1615,0.0911,0.1577
2774,0.1448,0.1615,0.149,0.1577
2775,0.1448,0.1615,0.2069,0.1577
2776,0.1448,0.1036,0.149,0.0998
2777,0.2026,0.1615,0.149,0.1577
2778,0.2026,0.1615,0.149,0.0998
2779,0.1448,0.1615,0.149,0.0998
2780,0.1448,0.1036,0.149,0.1577
2781,0.1448,0.1615,0.149,0.1577
2782,0.0869,0.1615,0.149,0.0998
2783,0.1448,0.1615,0.149,0.0998
2784,0.1448,0.1615,0.0911,0.1577
2785,0.1448,0.1036,0.149,0.1577
2786,0.2026,0.1036,0.149,0.2156
2787,0.1448,0.1036,0.149,0.2156
2788,0.1448,0.1615,0.2069,0.1577
2789,0.1448,0.2194,0.149,0.1577
2790,0.1448,0.1615,0.149,0.1577
2791,0.1448,0.1036,0.0911,0.1577
2792,0.2026,0.1615,0.149,0.1577
2793,0.1448,0.1615,0.149,0.0998
2794,0.1448,0.1036,0.149,0.1577
2795,0.1448,0.1615,0.149,0.1577
2796,0.0869,0.1615,0.149,0.1577
2797,0.1448,0.1615,0.149,0.1577
2798,0.0869,0.1615,0.149,0.1577
2799,0.0869,0.1036,0.149,0.1577
2800,0.1448,0.1615,0.149,0.0998
2801,0.1448,0.1036,0.149,0.1577
2802,0.1448,0.1615,0.149,0.1577
2803,0.1448,0.1615,0.149,0.0998
2804,0.1448,0.1615,0.149,0.1577
2805,0.0869,0.1036,0.149,0.1577
2806,0.2026,0.1615,0.0911,0.1577
2807,0.2026,0.1036,0.149,0.1577
2808,0.1448,0.1036,0.149,0.1577
2809,0.1448,0.1036,0.149,0.1577
2810,0.0869,0.1036,0.149,0.1577
2811,0.1448,0.1036,0.149,0.0998
2812,0.1448,0.1615,0.149,0.1577
2813,0.2026,0.1036,0.2069,0.1577
2814,0.1448,0.1615,0.0911,0.1577
2815,0.1448,0.1615,0.2069,0.0998
2816,0.1448,0.1036,0.2069,0.1577
2817,0.2026,0.1036,0.149,0.0998
2818,0.1448,0.1615,0.149,0.1577
2819,0.2026,0.1615,0.149,0.1577
2820,0.1448,0.1615,0.149,0.1577
2821,0.2026,0.1615,0.149,0.2156
2822,0.1448,0.1615,0.0911,0.0998
2823,0.0869,0.1615,0.149,0.1577
2824,0.2026,0.2194,0.149,0.1577
2825,0.2026,0.1036,0.149,0.0998
2826,0.1448,0.1615,0.149,0.0998
2827,0.2026,0.1615,0.0911,0.0998
2828,0.1448,0.2194,0.149,0.1577
2829,0.1448,0.1036,0.149,0.1577
2830,0.1448,0.1615,0.0911,0.1577
2831,0.1448,0.1036,0.149,0.1577
2832,0.1448,0.1615,0.149,0.0998
2833,0.1448,0.1615,0.149,0.1577
2834,0.2026,0.1036,0.0911,0.0998
2835,0.2026,0.1615,0.149,0.1577
2836,0.1448,0.1615,0.0911,0.0998
2837,0.2026,0.1036,0.149,0.0419
2838,0.1448,0.1615,0.149,0.0998
2839,0.0869,0.1036,0.149,0.1577
2840,0.1448,0.1615,0.149,0.0998
2841,0.1448,0.1036,0.149,0.1577
2842,0.1448,0.1615,0.149,0.0998
2843,0.2026,0.1036,0.2069,0.1577
2844,0.1448,0.1615,0.149,0.1577
2845,0.0869,0.1615,0.149,0.1577
2846,0.1448,0.1036,0.0911,0.0998
2847,0.1448,0.1036,0.149,0.0998
2848,0.1448,0.1615,0.149,0.1577
2849,0.1448,0.2194,0.0911,0.2156
2850,0.1448,0.1615,0.0911,0.0998
2851,0.1448,0.1036,0.149,0.1577
2852,0.0869,0.1036,0.149,0.2156
2853,0.1448,0.1615,0.149,0.1577
2854,0.1448,0.1615,0.0911,0.1577
2855,0.1448,0.1615,0.149,0.1577
2856,0.1448,0.1615,0.149,0.2156
2857,0.1448,0.1036,0.149,0.1577
2858,0.0869,0.1615,0.149,0.0998
2859,0.1448,0.1615,0.149,0.0998
2860,0.1448,0.1615,0.149,0.0998
2861,0.0869,0.1036,0.149,0.1577
2862,0.1448,0.1615,0.149,0.1577
2863,0.2026,0.1615,0.149,0.0998
2864,0.1448,0.1615,0.0911,0.1577
2865,0.1448,0.1615,0.149,0.0998
2866,0.2026,0.2194,0.149,0.1577
2867,0.2026,0.2194,0.149,0.1577
2868,0.1448,0.1615,0.2069,0.1577
2869,0.1448,0.2194,0.2069,0.1577
2870,0.1448,0.1615,0.149,0.1577
2871,0.1448,0.1615,0.0911,0.1577
2872,0.1448,0.1615,0.0911,0.0998
2873,0.1448,0.1615,0.2069,0.1577
2874,0.1448,0.1615,0.149,0.1577
2875,0.1448,0.1615,0.149,0.1577
2876,0.1448,0.1615,0.149,0.1577
2877,0.1448,0.1615,0.0911,0.0998
2878,0.1448,0.2194,0.149,0.0998
2879,0.1448,0.1615,0.149,0.1577
2880,0.1448,0.1036,0.0911,0.2156
2881,0.1448,0.1036,0.2069,0.1577
2882,0.1448,0.1615,0.149,0.1577
2883,0.1448,0.1036,0.149,0.1577
2884,0.2026,0.1615,0.149,0.1577
2885,0.1448,0.1615,0.149,0.1577
2886,0.1448,0.1615,0.149,0.1577
2887,0.2026,0.1615,0.149,0.1577
2888,0.1448,0.1615,0.0911,0.0998
2889,0.1448,0.1615,0.149,0.1577
2890,0.1448,0.1615,0.149,0.2156
2891,0.0869,0.1036,0.2069,0.2156
2892,0.1448,0.1036,0.149,0.0998
2893,0.0869,0.1615,0.149,0.0998
2894,0.2026,0.1036,0.0911,0.1577
2895,0.2026,0.1036,0.149,0.1577
2896,0.1448,0.1615,0.2069,0.1577
2897,0.1448,0.1615,0.149,0.0998
2898,0.1448,0.2194,0.149,0.0998
2899,0.1448,0.1615,0.149,0.1577
2900,0.1448,0.1615,0.149,0.1577
2901,0.1448,0.1036,0.149,0.1577
2902,0.1448,0.1036,0.149,0.1577
2903,0.2026,0.1036,0.2069,0.0998
2904,0.1448,0.1036,0.2069,0.1577
2905,0.2026,0.1615,0.149,0.1577
2906,0.1448,0.1615,0.149,0.0998
2907,0.2026,0.1615,0.2069,0.0419
2908,0.1448,0.1615,0.149,0.2156
2909,0.1448,0.1036,0.149,0.0998
2910,0.0869,0.1615,0.149,0.1577
2911,0.0869,0.1615,0.149,0.1577
2912,0.2026,0.1036,0.149,0.1577
2913,0.1448,0.1036,0.149,0.1577
2914,0.1448,0.1615,0.0911,0.1577
2915,0.2026,0.1036,0.149,0.1577
2916,0.1448,0.1036,0.149,0.1577
2917,0.0869,0.1036,0.149,0.1577
2918,0.1448,0.1615,0.2069,0.0998
2919,0.1448,0.1615,0.2069,0.1577
2920,0.2026,0.1615,0.2069,0.0998
2921,0.1448,0.1615,0.149,0.0998
2922,0.1448,0.1036,0.149,0.0998
2923,0.1448,0.1036,0.0911,0.1577
2924,0.0869,0.1036,0.2069,0.1577
2925,0.0869,0.1036,0.149,0.0998
2926,0.2026,0.1036,0.149,0.1577
2927,0.1448,0.1615,0.149,0.1577
2928,0.1448,0.1615,0.0911,0.0998
2929,0.1448,0.1615,0.149,0.1577
2930,0.1448,0.1615,0.149,0.0998
2931,0.1448,0.1615,0.149,0.1577
2932,0.1448,0.1615,0.149,0.0998
2933,0.1448,0.1036,0.0911,0.1577
2934,0.1448,0.1615,0.149,0.1577
2935,0.1448,0.1036,0.0911,0.1577
2936,0.1448,0.1036,0.149,0.1577
2937,0.0869,0.1615,0.149,0.1577
2938,0.1448,0.1036,0.149,0.1577
2939,0.1448,0.1615,0.149,0.2156
2940,0.0869,0.1615,0.149,0.0998
2941,0.1448,0.2194,0.149,0.1577
2942,0.1448,0.1615,0.0911,0.0998
2943,0.1448,0.1036,0.149,0.1577
2944,0.1448,0.2194,0.149,0.1577
2945,0.1448,0.1615,0.149,0.1577
2946,0.2026,0.1036,0.149,0.2156
2947,0.1448,0.1615,0.149,0.0998
2948,0.1448,0.1615,0.0911,0.1577
2949,0.1448,0.1036,0.149,0.0998
2950,0.1448,0.1615,0.0911,0.1577
2951,0.1448,0.1615,0.2069,0.1577
2952,0.1448,0.1036,0.149,0.1577
2953,0.1448,0.1615,0.2069,0.1577
2954,0.0869,0.1615,0.149,0.2156
2955,0.2026,0.1615,0.149,0.1577
2956,0.1448,0.2194,0.149,0.1577
2957,0.2026,0.1615,0.149,0.0998
2958,0.1448,0.1615,0.149,0.1577
2959,0.0869,0.1615,0.149,0.1577
2960,0.1448,0.1615,0.149,0.2156
2961,0.1448,0.1615,0.149,0.1577
2962,0.0869,0.1615,0.149,0.1577
2963,0.1448,0.1036,0.149,0.1577
2964,0.2026,0.1615,0.149,0.1577
2965,0.2026,0.1036,0.149,0.2156
2966,0.0869,0.1615,0.149,0.1577
2967,0.0869,0.1036,0.149,0.1577
2968,0.1448,0.1036,0.149,0.1577
2969,0.1448,0.1615,0.149,0.0998
2970,0.0869,0.1615,0.2069,0.1577
2971,0.1448,0.1036,0.149,0.2156
2972,0.1448,0.1036,0.149,0.1577
2973,0.1448,0.1615,0.149,0.0998
2974,0.1448,0.1615,0.149,0.2156
2975,0.2026,0.1615,0.2069,0.1577
2976,0.2026,0.1615,0.149,0.1577
2977,0.1448,0.1036,0.149,0.2156
2978,0.1448,0.2194,0.0911,0.2156
2979,0.2026,0.1615,0.149,0.1577
2980,0.1448,0.1615,0.149,0.0998
2981,0.1448,0.1615,0.149,0.1577
2982,0.2026,0.1615,0.0911,0.1577
2983,0.2026,0.1615,0.0911,0.1577
2984,0.1448,0.2194,0.149,0.0998
2985,0.1448,0.1615,0.149,0.1577
2986,0.2026,0.1615,0.149,0.1577
2987,0.1448,0.1615,0.0911,0.1577
2988,0.1448,0.1036,0.0911,0.1577
2989,0.2026,0.1615,0.149,0.0998
2990,0.1448,0.1615,0.149,0.0998
2991,0.1448,0.1036,0.149,0.2156
2992,0.1448,0.1615,0.0911,0.1577
2993,0.0869,0.1036,0.149,0.0998
2994,0.1448,0.1615,0.2069,0.1577
2995,0.1448,0.1036,0.149,0.1577
2996,0.1448,0.1615,0.149,0.1577
2997,0.1448,0.1615,0.149,0.1577
2998,0.1448,0.1615,0.2069,0.1577
2999,0.1448,0.1036,0.149,0.1577
3000,0.2026,0.1615,0.149,0.1577
3001,0.1448,0.1615,0.2069,0.1577
3002,0.1448,0.1615,0.149,0.1577
3003,0.1448,0.1615,0.149,0.1577
3004,0.1448,0.1615,0.149,0.0998
3005,0.1448,0.1036,0.149,0.1577
3006,0.1448,0.1615,0.149,0.0998
3007,0.1448,0.1615,0.149,0.1577
3008,0.2026,0.1036,0.0911,0.1577
3009,0.1448,0.1036,0.149,0.0998
3010,0.1448,0.1615,0.149,0.1577
3011,0.0869,0.1036,0.0911,0.0998
3012,0.1448,0.1615,0.149,0.0998
3013,0.1448,0.1615,0.2069,0.0998
3014,0.1448,0.1615,0.149,0.1577
3015,0.0869,0.1615,0.149,0.1577
3016,0.0869,0.1036,0.0911,0.2156
3017,0.1448,0.1036,0.149,0.1577
3018,0.1448,0.1036,0.149,0.1577
3019,0.0869,0.1036,0.149,0.0998
3020,0.1448,0.1615,0.149,0.2156
3021,0.1448,0.1036,0.149,0.1577
3022,0.1448,0.1615,0.149,0.0998
3023,0.2026,0.1615,0.149,0.1577
3024,0.2026,0.1615,0.149,0.2156
3025,0.0869,0.1615,0.149,0.0998
3026,0.1448,0.1615,0.149,0.1577
3027,0.1448,0.1615,0.149,0.1577
3028,0.0869,0.1615,0.2069,0.1577
3029,0.0869,0.1615,0.149,0.1577
3030,0.1448,0.1036,0.149,0.1577
3031,0.1448,0.1615,0.149,0.1577
3032,0.1448,0.1615,0.0911,0.1577
3033,0.1448,0.1615,0.149,0.1577
3034,0.1448,0.1036,0.149,0.1577
3035,0.1448,0.1615,0.149,0.1577
3036,0.2026,0.1036,0.0911,0.1577
3037,0.2026,0.1615,0.149,0.2156
3038,0.1448,0.2194,0.149,0.1577
3039,0.1448,0.1036,0.149,0.1577
3040,0.1448,0.2194,0.149,0.1577
3041,0.2026,0.1615,0.149,0.1577
3042,0.1448,0.1036,0.149,0.1577
3043,0.2026,0.1615,0.149,0.0998
3044,0.1448,0.1615,0.2069,0.0998
3045,0.1448,0.1036,0.2069,0.1577
3046,0.1448,0.1615,0.0911,0.1577
3047,0.2026,0.1615,0.149,0.1577
3048,0.1448,0.1615,0.149,0.1577
3049,0.1448,0.1036,0.149,0.1577
3050,0.1448,0.1615,0.2069,0.0998
3051,0.2026,0.1615,0.149,0.1577
3052,0.2026,0.2194,0.149,0.0998
3053,0.2026,0.1615,0.2069,0.2156
3054,0.2026,0.1615,0.149,0.1577
3055,0.1448,0.1036,0.149,0.1577
3056,0.0869,0.1615,0.149,0.2156
3057,0.1448,0.1036,0.149,0.0998
3058,0.1448,0.1036,0.149,0.0998
3059,0.1448,0.1036,0.149,0.1577
3060,0.0869,0.1615,0.0911,0.0998
3061,0.2026,0.1615,0.149,0.2156
3062,0.1448,0.1615,0.149,0.1577
3063,0.2026,0.1036,0.0911,0.0998
3064,0.1448,0.1036,0.149,0.1577
3065,0.0869,0.1615,0.149,0.0998
3066,0.0869,0.1615,0.149,0.1577
3067,0.1448,0.1615,0.149,0.1577
3068,0.2026,0.1615,0.0911,0.0998
3069,0.1448,0.1615,0.149,0.0998
3070,0.1448,0.1036,0.149,0.1577
3071,0.1448,0.1615,0.149,0.0998
3072,0.2026,0.1615,0.149,0.1577
3073,0.1448,0.1615,0.149,0.1577
3074,0.1448,0.1615,0.0911,0.0998
3075,0.1448,0.1615,0.149,0.1577
3076,0.1448,0.1615,0.0911,0.0998
3077,0.2026,0.1615,0.149,0.0998
3078,0.0869,0.1615,0.2069,0.1577
3079,0.1448,0.1615,0.2069,0.2156
3080,0.1448,0.1615,0.149,0.1577
3081,0.1448,0.1615,0.2069,0.2156
3082,0.0869,0.1036,0.149,0.1577
3083,0.0869,0.1036,0.149,0.1577
3084,0.1448,0.2194,0.149,0.1577
3085,0.2026,0.1036,0.0911,0.1577
3086,0.2026,0.2194,0.149,0.1577
3087,0.1448,0.1615,0.0911,0.1577
3088,0.1448,0.1615,0.149,0.0998
3089,0.1448,0.1615,0.0911,0.1577
3090,0.1448,0.1615,0.0911,0.1577
3091,0.1448,0.1615,0.149,0.0998
3092,0.2026,0.1036,0.149,0.1577
3093,0.1448,0.1036,0.0911,0.1577
3094,0.2026,0.1615,0.149,0.1577
3095,0.2026,0.1036,0.149,0.0998
3096,0.1448,0.1615,0.149,0.0998
3097,0.2026,0.1036,0.149,0.1577
3098,0.1448,0.1036,0.0911,0.0998
3099,0.2026,0.1615,0.0911,0.0998
3100,0.2026,0.1036,0.2069,0.1577
3101,0.0869,0.1615,0.2069,0.1577
3102,0.1448,0.1615,0.149,0.0998
3103,0.2026,0.1615,0.2069,0.2156
3104,0.1448,0.1036,0.2069,0.1577
3105,0.0869,0.1615,0.0911,0.1577
3106,0.0869,0.1615,0.0911,0.0998
3107,0.1448,0.1615,0.149,0.0998
3108,0.1448,0.1615,0.0911,0.2156
3109,0.2026,0.0457,0.149,0.1577
3110,0.2026,0.1615,0.149,0.1577
3111,0.0869,0.2194,0.149,0.0998
3112,0.1448,0.1036,0.149,0.0998
3113,0.1448,0.1615,0.149,0.1577
3114,0.2026,0.1615,0.149,0.0998
3115,0.1448,0.1615,0.0911,0.0998
3116,0.1448,0.1036,0.149,0.1577
3117,0.1448,0.1615,0.149,0.1577
3118,0.2026,0.2194,0.149,0.0998
3119,0.1448,0.1615,0.0911,0.1577
3120,0.0869,0.1615,0.149,0.0998
3121,0.0869,0.1615,0.149,0.1577
3122,0.0869,0.1615,0.149,0.1577
3123,0.1448,0.1036,0.149,0.1577
3124,0.0869,0.1615,0.149,0.1577
3125,0.1448,0.1615,0.149,0.1577
3126,0.0869,0.1615,0.149,0.0998
