SamplingHz:  1000,Column1,_1,_2,_3
Number Samples:  3800,,,,
Colors: ,Magenta,Cyan,Yellow,K (Black)
 2568,.1448,.1036,.0911,0.1577
 2569,.1448,.1615,.0911,0.1577
 2570,.1448,.1615,.2069,0.1577
 2571,.1448,.2194,.1490,0.1577
 2572,.1448,.1036,.1490,0.1577
 2573,.1448,.1615,.1490,0.1577
 2574,.1448,.1036,.1490,0.1577
 2575,.1448,.1036,.0911,0.0998
 2576,.1448,.1036,.0911,0.0998
 2577,.1448,.1036,.0911,0.1577
 2578,.1448,.1615,.0911,0.0998
 2579,.2026,.1615,.1490,0.1577
 2580,.1448,.1615,.1490,0.1577
 2581,.1448,.1036,.1490,0.1577
 2582,.0869,.1615,.1490,0.1577
 2583,.0869,.1615,.1490,0.1577
 2584,.1448,.1615,.1490,0.1577
 2585,.1448,.2194,.0911,0.2156
 2586,.1448,.1615,.0911,0.1577
 2587,.1448,.1036,.1490,0.0998
 2588,.1448,.1615,.1490,0.1577
 2589,.2026,.1615,.1490,0.1577
 2590,.1448,.1615,.1490,0.1577
 2591,.2026,.1615,.0911,0.1577
 2592,.1448,.1615,.1490,0.0998
 2593,.1448,.1615,.1490,0.1577
 2594,.1448,.1615,.0911,0.2156
 2595,.2026,.2194,.1490,0.1577
 2596,.1448,.1615,.1490,0.2156
 2597,.1448,.1036,.2069,0.1577
 2598,.1448,.1615,.1490,0.1577
 2599,.1448,.1036,.1490,0.1577
 2600,.2026,.1615,.0911,0.1577
 2601,.1448,.1615,.1490,0.1577
 2602,.1448,.1615,.1490,0.1577
 2603,.1448,.1615,.1490,0.1577
 2604,.1448,.1615,.1490,0.0998
 2605,.0869,.2194,.2069,0.0998
 2606,.1448,.1036,.0911,0.1577
 2607,.1448,.2194,.1490,0.1577
 2608,.0869,.1036,.0911,0.1577
 2609,.1448,.1615,.1490,0.1577
 2610,.2026,.1615,.1490,0.1577
 2611,.2026,.1615,.1490,0.0998
 2612,.1448,.2194,.1490,0.0998
 2613,.1448,.1615,.1490,0.1577
 2614,.1448,.1615,.1490,0.0998
 2615,.1448,.1036,.1490,0.2156
 2616,.0869,.1036,.1490,0.0998
 2617,.1448,.1615,.0911,0.1577
 2618,.2026,.1615,.1490,0.0998
 2619,.1448,.1036,.1490,0.1577
 2620,.1448,.1036,.1490,0.1577
 2621,.1448,.1615,.1490,0.1577
 2622,.1448,.2194,.1490,0.0998
 2623,.1448,.1615,.1490,0.1577
 2624,.1448,.1615,.1490,0.1577
 2625,.1448,.1036,.1490,0.0998
 2626,.1448,.1615,.1490,0.1577
 2627,.1448,.1615,.1490,0.1577
 2628,.2026,.1615,.0911,0.1577
 2629,.1448,.1615,.0911,0.0998
 2630,.1448,.1615,.2069,0.1577
 2631,.1448,.1615,.1490,0.1577
 2632,.1448,.1615,.1490,0.1577
 2633,.1448,.1036,.1490,0.1577
 2634,.1448,.0457,.2069,0.0998
 2635,.0869,.1615,.1490,0.1577
 2636,.1448,.1615,.1490,0.1577
 2637,.1448,.1615,.1490,0.1577
 2638,.1448,.2194,.0911,0.1577
 2639,.1448,.2194,.1490,0.0998
 2640,.1448,.1615,.1490,0.1577
 2641,.1448,.1615,.2069,0.1577
 2642,.1448,.1036,.1490,0.1577
 2643,.1448,.1036,.2069,0.1577
 2644,.1448,.1615,.1490,0.1577
 2645,.1448,.1615,.0911,0.2156
 2646,.0869,.1615,.2069,0.1577
 2647,.1448,.1036,.1490,0.2156
 2648,.1448,.1615,.0911,0.1577
 2649,.1448,.2194,.1490,0.1577
 2650,.1448,.1615,.1490,0.1577
 2651,.1448,.1615,.1490,0.1577
 2652,.0869,.1615,.0911,0.2156
 2653,.1448,.1615,.1490,0.1577
 2654,.1448,.1615,.0911,0.1577
 2655,.1448,.1615,.1490,0.0998
 2656,.1448,.1615,.1490,0.0998
 2657,.2026,.1615,.2069,0.1577
 2658,.1448,.1036,.1490,0.1577
 2659,.1448,.1615,.1490,0.2156
 2660,.1448,.1615,.1490,0.1577
 2661,.1448,.2194,.1490,0.2156
 2662,.1448,.1615,.1490,0.1577
 2663,.2026,.1615,.2069,0.0998
 2664,.2026,.1615,.1490,0.1577
 2665,.2026,.2194,.1490,0.1577
 2666,.2026,.1615,.1490,0.1577
 2667,.1448,.1036,.1490,0.0998
 2668,.1448,.1036,.2069,0.0998
 2669,.2026,.1036,.1490,0.1577
 2670,.1448,.1036,.1490,0.1577
 2671,.1448,.1615,.1490,0.1577
 2672,.2026,.1036,.2069,0.1577
 2673,.1448,.1036,.1490,0.2156
 2674,.1448,.1615,.2069,0.1577
 2675,.2026,.1615,.1490,0.0998
 2676,.1448,.1615,.1490,0.1577
 2677,.0869,.1615,.1490,0.1577
 2678,.1448,.1615,.1490,0.0998
 2679,.0869,.1615,.1490,0.1577
 2680,.1448,.1615,.1490,0.1577
 2681,.1448,.1615,.1490,0.1577
 2682,.1448,.1615,.2069,0.2156
 2683,.1448,.1615,.2069,0.1577
 2684,.1448,.1036,.1490,0.1577
 2685,.1448,.1615,.1490,0.1577
 2686,.1448,.1615,.1490,0.1577
 2687,.1448,.1036,.1490,0.1577
 2688,.1448,.1615,.1490,0.1577
 2689,.2026,.1036,.1490,0.0998
 2690,.1448,.1615,.2069,0.0998
 2691,.0869,.2194,.1490,0.0998
 2692,.0869,.1615,.1490,0.1577
 2693,.1448,.1615,.1490,0.1577
 2694,.0869,.1615,.1490,0.1577
 2695,.1448,.1615,.1490,0.1577
 2696,.1448,.1615,.1490,0.0998
 2697,.1448,.1615,.1490,0.1577
 2698,.1448,.1615,.1490,0.1577
 2699,.1448,.1615,.2069,0.1577
 2700,.0869,.2194,.1490,0.1577
 2701,.1448,.1615,.0911,0.1577
 2702,.2026,.1615,.1490,0.0998
 2703,.1448,.2194,.0911,0.1577
 2704,.1448,.1615,.1490,0.1577
 2705,.1448,.1615,.0911,0.1577
 2706,.1448,.1615,.1490,0.1577
 2707,.1448,.1615,.1490,0.1577
 2708,.1448,.1615,.2069,0.1577
 2709,.1448,.1615,.1490,0.1577
 2710,.2026,.1615,.0911,0.1577
 2711,.1448,.1036,.1490,0.1577
 2712,.1448,.1036,.1490,0.1577
 2713,.1448,.1036,.1490,0.2156
 2714,.1448,.1036,.0911,0.2156
 2715,.2026,.1036,.1490,0.2156
 2716,.2026,.1615,.0911,0.0998
 2717,.1448,.1615,.0911,0.0998
 2718,.1448,.1036,.0911,0.1577
 2719,.2026,.1036,.1490,0.0998
 2720,.1448,.1615,.1490,0.1577
 2721,.2026,.1615,.0911,0.1577
 2722,.2026,.1615,.1490,0.1577
 2723,.0869,.1615,.2069,0.1577
 2724,.2026,.1615,.1490,0.1577
 2725,.1448,.1036,.1490,0.1577
 2726,.1448,.1615,.1490,0.0998
 2727,.2026,.1036,.1490,0.2156
 2728,.1448,.1615,.1490,0.2156
 2729,.1448,.1036,.1490,0.1577
 2730,.1448,.1036,.1490,0.1577
 2731,.2026,.1615,.1490,0.1577
 2732,.1448,.1615,.1490,0.1577
 2733,.2026,.1615,.1490,0.1577
 2734,.1448,.2194,.2069,0.1577
 2735,.2026,.1615,.1490,0.1577
 2736,.1448,.1615,.1490,0.1577
 2737,.2026,.1615,.1490,0.0998
 2738,.0869,.1036,.1490,0.1577
 2739,.1448,.1615,.2069,0.2156
 2740,.1448,.1036,.1490,0.1577
 2741,.1448,.1615,.0911,0.1577
 2742,.1448,.1036,.1490,0.1577
 2743,.1448,.1615,.1490,0.2156
 2744,.1448,.1615,.1490,0.1577
 2745,.2026,.1615,.1490,0.0998
 2746,.1448,.1615,.1490,0.2156
 2747,.1448,.1615,.1490,0.1577
 2748,.1448,.1615,.1490,0.1577
 2749,.1448,.1615,.2069,0.0998
 2750,.1448,.1615,.1490,0.1577
 2751,.1448,.1615,.1490,0.0998
 2752,.1448,.1036,.2069,0.1577
 2753,.1448,.1615,.1490,0.0998
 2754,.1448,.1615,.1490,0.1577
 2755,.2026,.1036,.0911,0.1577
 2756,.1448,.1615,.1490,0.2156
 2757,.2026,.1615,.0911,0.1577
 2758,.1448,.1615,.1490,0.1577
 2759,.1448,.1036,.1490,0.0998
 2760,.1448,.1615,.1490,0.1577
 2761,.1448,.2194,.1490,0.0998
 2762,.1448,.1615,.2069,0.1577
 2763,.1448,.1036,.1490,0.1577
 2764,.2026,.1615,.2069,0.1577
 2765,.1448,.2194,.1490,0.1577
 2766,.1448,.1615,.2069,0.1577
 2767,.2026,.2194,.1490,0.0419
 2768,.1448,.1615,.2069,0.0998
 2769,.1448,.1615,.1490,0.1577
 2770,.1448,.1615,.1490,0.1577
 2771,.1448,.1615,.1490,0.1577
 2772,.1448,.1615,.1490,0.1577
 2773,.0869,.1615,.0911,0.1577
 2774,.1448,.1615,.1490,0.1577
 2775,.1448,.1615,.2069,0.1577
 2776,.1448,.1036,.1490,0.0998
 2777,.2026,.1615,.1490,0.1577
 2778,.2026,.1615,.1490,0.0998
 2779,.1448,.1615,.1490,0.0998
 2780,.1448,.1036,.1490,0.1577
 2781,.1448,.1615,.1490,0.1577
 2782,.0869,.1615,.1490,0.0998
 2783,.1448,.1615,.1490,0.0998
 2784,.1448,.1615,.0911,0.1577
 2785,.1448,.1036,.1490,0.1577
 2786,.2026,.1036,.1490,0.2156
 2787,.1448,.1036,.1490,0.2156
 2788,.1448,.1615,.2069,0.1577
 2789,.1448,.2194,.1490,0.1577
 2790,.1448,.1615,.1490,0.1577
 2791,.1448,.1036,.0911,0.1577
 2792,.2026,.1615,.1490,0.1577
 2793,.1448,.1615,.1490,0.0998
 2794,.1448,.1036,.1490,0.1577
 2795,.1448,.1615,.1490,0.1577
 2796,.0869,.1615,.1490,0.1577
 2797,.1448,.1615,.1490,0.1577
 2798,.0869,.1615,.1490,0.1577
 2799,.0869,.1036,.1490,0.1577
 2800,.1448,.1615,.1490,0.0998
 2801,.1448,.1036,.1490,0.1577
 2802,.1448,.1615,.1490,0.1577
 2803,.1448,.1615,.1490,0.0998
 2804,.1448,.1615,.1490,0.1577
 2805,.0869,.1036,.1490,0.1577
 2806,.2026,.1615,.0911,0.1577
 2807,.2026,.1036,.1490,0.1577
 2808,.1448,.1036,.1490,0.1577
 2809,.1448,.1036,.1490,0.1577
 2810,.0869,.1036,.1490,0.1577
 2811,.1448,.1036,.1490,0.0998
 2812,.1448,.1615,.1490,0.1577
 2813,.2026,.1036,.2069,0.1577
 2814,.1448,.1615,.0911,0.1577
 2815,.1448,.1615,.2069,0.0998
 2816,.1448,.1036,.2069,0.1577
 2817,.2026,.1036,.1490,0.0998
 2818,.1448,.1615,.1490,0.1577
 2819,.2026,.1615,.1490,0.1577
 2820,.1448,.1615,.1490,0.1577
 2821,.2026,.1615,.1490,0.2156
 2822,.1448,.1615,.0911,0.0998
 2823,.0869,.1615,.1490,0.1577
 2824,.2026,.2194,.1490,0.1577
 2825,.2026,.1036,.1490,0.0998
 2826,.1448,.1615,.1490,0.0998
 2827,.2026,.1615,.0911,0.0998
 2828,.1448,.2194,.1490,0.1577
 2829,.1448,.1036,.1490,0.1577
 2830,.1448,.1615,.0911,0.1577
 2831,.1448,.1036,.1490,0.1577
 2832,.1448,.1615,.1490,0.0998
 2833,.1448,.1615,.1490,0.1577
 2834,.2026,.1036,.0911,0.0998
 2835,.2026,.1615,.1490,0.1577
 2836,.1448,.1615,.0911,0.0998
 2837,.2026,.1036,.1490,0.0419
 2838,.1448,.1615,.1490,0.0998
 2839,.0869,.1036,.1490,0.1577
 2840,.1448,.1615,.1490,0.0998
 2841,.1448,.1036,.1490,0.1577
 2842,.1448,.1615,.1490,0.0998
 2843,.2026,.1036,.2069,0.1577
 2844,.1448,.1615,.1490,0.1577
 2845,.0869,.1615,.1490,0.1577
 2846,.1448,.1036,.0911,0.0998
 2847,.1448,.1036,.1490,0.0998
 2848,.1448,.1615,.1490,0.1577
 2849,.1448,.2194,.0911,0.2156
 2850,.1448,.1615,.0911,0.0998
 2851,.1448,.1036,.1490,0.1577
 2852,.0869,.1036,.1490,0.2156
 2853,.1448,.1615,.1490,0.1577
 2854,.1448,.1615,.0911,0.1577
 2855,.1448,.1615,.1490,0.1577
 2856,.1448,.1615,.1490,0.2156
 2857,.1448,.1036,.1490,0.1577
 2858,.0869,.1615,.1490,0.0998
 2859,.1448,.1615,.1490,0.0998
 2860,.1448,.1615,.1490,0.0998
 2861,.0869,.1036,.1490,0.1577
 2862,.1448,.1615,.1490,0.1577
 2863,.2026,.1615,.1490,0.0998
 2864,.1448,.1615,.0911,0.1577
 2865,.1448,.1615,.1490,0.0998
 2866,.2026,.2194,.1490,0.1577
 2867,.2026,.2194,.1490,0.1577
 2868,.1448,.1615,.2069,0.1577
 2869,.1448,.2194,.2069,0.1577
 2870,.1448,.1615,.1490,0.1577
 2871,.1448,.1615,.0911,0.1577
 2872,.1448,.1615,.0911,0.0998
 2873,.1448,.1615,.2069,0.1577
 2874,.1448,.1615,.1490,0.1577
 2875,.1448,.1615,.1490,0.1577
 2876,.1448,.1615,.1490,0.1577
 2877,.1448,.1615,.0911,0.0998
 2878,.1448,.2194,.1490,0.0998
 2879,.1448,.1615,.1490,0.1577
 2880,.1448,.1036,.0911,0.2156
 2881,.1448,.1036,.2069,0.1577
 2882,.1448,.1615,.1490,0.1577
 2883,.1448,.1036,.1490,0.1577
 2884,.2026,.1615,.1490,0.1577
 2885,.1448,.1615,.1490,0.1577
 2886,.1448,.1615,.1490,0.1577
 2887,.2026,.1615,.1490,0.1577
 2888,.1448,.1615,.0911,0.0998
 2889,.1448,.1615,.1490,0.1577
 2890,.1448,.1615,.1490,0.2156
 2891,.0869,.1036,.2069,0.2156
 2892,.1448,.1036,.1490,0.0998
 2893,.0869,.1615,.1490,0.0998
 2894,.2026,.1036,.0911,0.1577
 2895,.2026,.1036,.1490,0.1577
 2896,.1448,.1615,.2069,0.1577
 2897,.1448,.1615,.1490,0.0998
 2898,.1448,.2194,.1490,0.0998
 2899,.1448,.1615,.1490,0.1577
 2900,.1448,.1615,.1490,0.1577
 2901,.1448,.1036,.1490,0.1577
 2902,.1448,.1036,.1490,0.1577
 2903,.2026,.1036,.2069,0.0998
 2904,.1448,.1036,.2069,0.1577
 2905,.2026,.1615,.1490,0.1577
 2906,.1448,.1615,.1490,0.0998
 2907,.2026,.1615,.2069,0.0419
 2908,.1448,.1615,.1490,0.2156
 2909,.1448,.1036,.1490,0.0998
 2910,.0869,.1615,.1490,0.1577
 2911,.0869,.1615,.1490,0.1577
 2912,.2026,.1036,.1490,0.1577
 2913,.1448,.1036,.1490,0.1577
 2914,.1448,.1615,.0911,0.1577
 2915,.2026,.1036,.1490,0.1577
 2916,.1448,.1036,.1490,0.1577
 2917,.0869,.1036,.1490,0.1577
 2918,.1448,.1615,.2069,0.0998
 2919,.1448,.1615,.2069,0.1577
 2920,.2026,.1615,.2069,0.0998
 2921,.1448,.1615,.1490,0.0998
 2922,.1448,.1036,.1490,0.0998
 2923,.1448,.1036,.0911,0.1577
 2924,.0869,.1036,.2069,0.1577
 2925,.0869,.1036,.1490,0.0998
 2926,.2026,.1036,.1490,0.1577
 2927,.1448,.1615,.1490,0.1577
 2928,.1448,.1615,.0911,0.0998
 2929,.1448,.1615,.1490,0.1577
 2930,.1448,.1615,.1490,0.0998
 2931,.1448,.1615,.1490,0.1577
 2932,.1448,.1615,.1490,0.0998
 2933,.1448,.1036,.0911,0.1577
 2934,.1448,.1615,.1490,0.1577
 2935,.1448,.1036,.0911,0.1577
 2936,.1448,.1036,.1490,0.1577
 2937,.0869,.1615,.1490,0.1577
 2938,.1448,.1036,.1490,0.1577
 2939,.1448,.1615,.1490,0.2156
 2940,.0869,.1615,.1490,0.0998
 2941,.1448,.2194,.1490,0.1577
 2942,.1448,.1615,.0911,0.0998
 2943,.1448,.1036,.1490,0.1577
 2944,.1448,.2194,.1490,0.1577
 2945,.1448,.1615,.1490,0.1577
 2946,.2026,.1036,.1490,0.2156
 2947,.1448,.1615,.1490,0.0998
 2948,.1448,.1615,.0911,0.1577
 2949,.1448,.1036,.1490,0.0998
 2950,.1448,.1615,.0911,0.1577
 2951,.1448,.1615,.2069,0.1577
 2952,.1448,.1036,.1490,0.1577
 2953,.1448,.1615,.2069,0.1577
 2954,.0869,.1615,.1490,0.2156
 2955,.2026,.1615,.1490,0.1577
 2956,.1448,.2194,.1490,0.1577
 2957,.2026,.1615,.1490,0.0998
 2958,.1448,.1615,.1490,0.1577
 2959,.0869,.1615,.1490,0.1577
 2960,.1448,.1615,.1490,0.2156
 2961,.1448,.1615,.1490,0.1577
 2962,.0869,.1615,.1490,0.1577
 2963,.1448,.1036,.1490,0.1577
 2964,.2026,.1615,.1490,0.1577
 2965,.2026,.1036,.1490,0.2156
 2966,.0869,.1615,.1490,0.1577
 2967,.0869,.1036,.1490,0.1577
 2968,.1448,.1036,.1490,0.1577
 2969,.1448,.1615,.1490,0.0998
 2970,.0869,.1615,.2069,0.1577
 2971,.1448,.1036,.1490,0.2156
 2972,.1448,.1036,.1490,0.1577
 2973,.1448,.1615,.1490,0.0998
 2974,.1448,.1615,.1490,0.2156
 2975,.2026,.1615,.2069,0.1577
 2976,.2026,.1615,.1490,0.1577
 2977,.1448,.1036,.1490,0.2156
 2978,.1448,.2194,.0911,0.2156
 2979,.2026,.1615,.1490,0.1577
 2980,.1448,.1615,.1490,0.0998
 2981,.1448,.1615,.1490,0.1577
 2982,.2026,.1615,.0911,0.1577
 2983,.2026,.1615,.0911,0.1577
 2984,.1448,.2194,.1490,0.0998
 2985,.1448,.1615,.1490,0.1577
 2986,.2026,.1615,.1490,0.1577
 2987,.1448,.1615,.0911,0.1577
 2988,.1448,.1036,.0911,0.1577
 2989,.2026,.1615,.1490,0.0998
 2990,.1448,.1615,.1490,0.0998
 2991,.1448,.1036,.1490,0.2156
 2992,.1448,.1615,.0911,0.1577
 2993,.0869,.1036,.1490,0.0998
 2994,.1448,.1615,.2069,0.1577
 2995,.1448,.1036,.1490,0.1577
 2996,.1448,.1615,.1490,0.1577
 2997,.1448,.1615,.1490,0.1577
 2998,.1448,.1615,.2069,0.1577
 2999,.1448,.1036,.1490,0.1577
 3000,.2026,.1615,.1490,0.1577
 3001,.1448,.1615,.2069,0.1577
 3002,.1448,.1615,.1490,0.1577
 3003,.1448,.1615,.1490,0.1577
 3004,.1448,.1615,.1490,0.0998
 3005,.1448,.1036,.1490,0.1577
 3006,.1448,.1615,.1490,0.0998
 3007,.1448,.1615,.1490,0.1577
 3008,.2026,.1036,.0911,0.1577
 3009,.1448,.1036,.1490,0.0998
 3010,.1448,.1615,.1490,0.1577
 3011,.0869,.1036,.0911,0.0998
 3012,.1448,.1615,.1490,0.0998
 3013,.1448,.1615,.2069,0.0998
 3014,.1448,.1615,.1490,0.1577
 3015,.0869,.1615,.1490,0.1577
 3016,.0869,.1036,.0911,0.2156
 3017,.1448,.1036,.1490,0.1577
 3018,.1448,.1036,.1490,0.1577
 3019,.0869,.1036,.1490,0.0998
 3020,.1448,.1615,.1490,0.2156
 3021,.1448,.1036,.1490,0.1577
 3022,.1448,.1615,.1490,0.0998
 3023,.2026,.1615,.1490,0.1577
 3024,.2026,.1615,.1490,0.2156
 3025,.0869,.1615,.1490,0.0998
 3026,.1448,.1615,.1490,0.1577
 3027,.1448,.1615,.1490,0.1577
 3028,.0869,.1615,.2069,0.1577
 3029,.0869,.1615,.1490,0.1577
 3030,.1448,.1036,.1490,0.1577
 3031,.1448,.1615,.1490,0.1577
 3032,.1448,.1615,.0911,0.1577
 3033,.1448,.1615,.1490,0.1577
 3034,.1448,.1036,.1490,0.1577
 3035,.1448,.1615,.1490,0.1577
 3036,.2026,.1036,.0911,0.1577
 3037,.2026,.1615,.1490,0.2156
 3038,.1448,.2194,.1490,0.1577
 3039,.1448,.1036,.1490,0.1577
 3040,.1448,.2194,.1490,0.1577
 3041,.2026,.1615,.1490,0.1577
 3042,.1448,.1036,.1490,0.1577
 3043,.2026,.1615,.1490,0.0998
 3044,.1448,.1615,.2069,0.0998
 3045,.1448,.1036,.2069,0.1577
 3046,.1448,.1615,.0911,0.1577
 3047,.2026,.1615,.1490,0.1577
 3048,.1448,.1615,.1490,0.1577
 3049,.1448,.1036,.1490,0.1577
 3050,.1448,.1615,.2069,0.0998
 3051,.2026,.1615,.1490,0.1577
 3052,.2026,.2194,.1490,0.0998
 3053,.2026,.1615,.2069,0.2156
 3054,.2026,.1615,.1490,0.1577
 3055,.1448,.1036,.1490,0.1577
 3056,.0869,.1615,.1490,0.2156
 3057,.1448,.1036,.1490,0.0998
 3058,.1448,.1036,.1490,0.0998
 3059,.1448,.1036,.1490,0.1577
 3060,.0869,.1615,.0911,0.0998
 3061,.2026,.1615,.1490,0.2156
 3062,.1448,.1615,.1490,0.1577
 3063,.2026,.1036,.0911,0.0998
 3064,.1448,.1036,.1490,0.1577
 3065,.0869,.1615,.1490,0.0998
 3066,.0869,.1615,.1490,0.1577
 3067,.1448,.1615,.1490,0.1577
 3068,.2026,.1615,.0911,0.0998
 3069,.1448,.1615,.1490,0.0998
 3070,.1448,.1036,.1490,0.1577
 3071,.1448,.1615,.1490,0.0998
 3072,.2026,.1615,.1490,0.1577
 3073,.1448,.1615,.1490,0.1577
 3074,.1448,.1615,.0911,0.0998
 3075,.1448,.1615,.1490,0.1577
 3076,.1448,.1615,.0911,0.0998
 3077,.2026,.1615,.1490,0.0998
 3078,.0869,.1615,.2069,0.1577
 3079,.1448,.1615,.2069,0.2156
 3080,.1448,.1615,.1490,0.1577
 3081,.1448,.1615,.2069,0.2156
 3082,.0869,.1036,.1490,0.1577
 3083,.0869,.1036,.1490,0.1577
 3084,.1448,.2194,.1490,0.1577
 3085,.2026,.1036,.0911,0.1577
 3086,.2026,.2194,.1490,0.1577
 3087,.1448,.1615,.0911,0.1577
 3088,.1448,.1615,.1490,0.0998
 3089,.1448,.1615,.0911,0.1577
 3090,.1448,.1615,.0911,0.1577
 3091,.1448,.1615,.1490,0.0998
 3092,.2026,.1036,.1490,0.1577
 3093,.1448,.1036,.0911,0.1577
 3094,.2026,.1615,.1490,0.1577
 3095,.2026,.1036,.1490,0.0998
 3096,.1448,.1615,.1490,0.0998
 3097,.2026,.1036,.1490,0.1577
 3098,.1448,.1036,.0911,0.0998
 3099,.2026,.1615,.0911,0.0998
 3100,.2026,.1036,.2069,0.1577
 3101,.0869,.1615,.2069,0.1577
 3102,.1448,.1615,.1490,0.0998
 3103,.2026,.1615,.2069,0.2156
 3104,.1448,.1036,.2069,0.1577
 3105,.0869,.1615,.0911,0.1577
 3106,.0869,.1615,.0911,0.0998
 3107,.1448,.1615,.1490,0.0998
 3108,.1448,.1615,.0911,0.2156
 3109,.2026,.0457,.1490,0.1577
 3110,.2026,.1615,.1490,0.1577
 3111,.0869,.2194,.1490,0.0998
 3112,.1448,.1036,.1490,0.0998
 3113,.1448,.1615,.1490,0.1577
 3114,.2026,.1615,.1490,0.0998
 3115,.1448,.1615,.0911,0.0998
 3116,.1448,.1036,.1490,0.1577
 3117,.1448,.1615,.1490,0.1577
 3118,.2026,.2194,.1490,0.0998
 3119,.1448,.1615,.0911,0.1577
 3120,.0869,.1615,.1490,0.0998
 3121,.0869,.1615,.1490,0.1577
 3122,.0869,.1615,.1490,0.1577
 3123,.1448,.1036,.1490,0.1577
 3124,.0869,.1615,.1490,0.1577
 3125,.1448,.1615,.1490,0.1577
 3126,.0869,.1615,.1490,0.0998
 3127,.2026,.1615,.2069,0.0998
 3128,.1448,.1615,.1490,0.2156
 3129,.1448,.1615,.2069,0.0998
 3130,.2026,.1615,.1490,0.1577
 3131,.2026,.1615,.1490,0.0998
 3132,.2026,.1615,.1490,0.0998
 3133,.2026,.1036,.1490,0.0998
 3134,.2026,.1615,.1490,0.1577
 3135,.0869,.1615,.0911,0.1577
 3136,.0869,.1615,.2069,0.1577
 3137,.2026,.1615,.0911,0.1577
 3138,.2026,.1615,.1490,0.1577
 3139,.1448,.1036,.1490,0.1577
 3140,.1448,.1615,.0911,0.0998
 3141,.1448,.1036,.1490,0.0998
 3142,.1448,.1036,.2069,0.1577
 3143,.2026,.1615,.1490,0.1577
 3144,.1448,.1036,.1490,0.1577
 3145,.1448,.1615,.1490,0.1577
 3146,.1448,.1615,.1490,0.2156
 3147,.0869,.1615,.1490,0.1577
 3148,.1448,.1615,.1490,0.1577
 3149,.1448,.1036,.1490,0.2156
 3150,.1448,.1036,.2069,0.1577
 3151,.1448,.1615,.1490,0.1577
 3152,.1448,.1036,.1490,0.2156
 3153,.1448,.1615,.1490,0.0998
 3154,.1448,.2194,.1490,0.1577
 3155,.1448,.1036,.2069,0.0998
 3156,.0869,.1615,.2069,0.1577
 3157,.2026,.1615,.0911,0.1577
 3158,.1448,.1615,.2069,0.1577
 3159,.1448,.1615,.2069,0.2156
 3160,.0869,.1036,.1490,0.1577
 3161,.0869,.1615,.1490,0.0998
 3162,.1448,.1036,.2069,0.1577
 3163,.1448,.2194,.1490,0.1577
 3164,.1448,.1036,.1490,0.1577
 3165,.1448,.1615,.1490,0.1577
 3166,.1448,.1036,.2069,0.0998
 3167,.1448,.1615,.1490,0.0998
 3168,.1448,.1615,.1490,0.1577
 3169,.1448,.1036,.1490,0.0998
 3170,.2026,.1615,.2069,0.0998
 3171,.1448,.2194,.1490,0.1577
 3172,.2026,.0457,.1490,0.1577
 3173,.0869,.1036,.1490,0.1577
 3174,.0869,.1615,.1490,0.0998
 3175,.1448,.1036,.1490,0.0998
 3176,.1448,.0457,.0911,0.0998
 3177,.1448,.1615,.1490,0.0998
 3178,.1448,.1615,.1490,0.1577
 3179,.1448,.1615,.1490,0.1577
 3180,.1448,.1615,.0911,0.1577
 3181,.1448,.1036,.2069,0.1577
 3182,.1448,.1615,.1490,0.0998
 3183,.0869,.1036,.1490,0.0998
 3184,.1448,.1036,.1490,0.1577
 3185,.1448,.1615,.1490,0.1577
 3186,.1448,.1615,.2069,0.0998
 3187,.1448,.1036,.2069,0.0998
 3188,.1448,.1615,.1490,0.1577
 3189,.2026,.1615,.1490,0.1577
 3190,.1448,.1615,.1490,0.0998
 3191,.1448,.1615,.2069,0.1577
 3192,.1448,.1615,.1490,0.1577
 3193,.1448,.1615,.1490,0.1577
 3194,.0869,.1036,.1490,0.0998
 3195,.1448,.1036,.1490,0.1577
 3196,.1448,.1036,.2069,0.1577
 3197,.2026,.1615,.0911,0.1577
 3198,.2026,.1615,.0911,0.1577
 3199,.0869,.1615,.1490,0.1577
 3200,.1448,.1615,.0911,0.1577
 3201,.0869,.1615,.0911,0.1577
 3202,.1448,.1615,.2069,0.1577
 3203,.2026,.2194,.0911,0.0998
 3204,.1448,.1615,.1490,0.0998
 3205,.2026,.1615,.1490,0.1577
 3206,.1448,.1615,.1490,0.1577
 3207,.0869,.1615,.1490,0.1577
 3208,.1448,.1615,.0911,0.1577
 3209,.1448,.1036,.1490,0.1577
 3210,.1448,.1615,.1490,0.1577
 3211,.1448,.1036,.1490,0.1577
 3212,.2026,.1036,.2069,0.1577
 3213,.1448,.1615,.1490,0.1577
 3214,.1448,.2194,.1490,0.1577
 3215,.1448,.1615,.0911,0.2156
 3216,.1448,.1615,.1490,0.1577
 3217,.0290,.1036,.1490,0.1577
 3218,.1448,.1036,.1490,0.1577
 3219,.1448,.1036,.1490,0.1577
 3220,.1448,.1615,.1490,0.1577
 3221,.2026,.2194,.1490,0.1577
 3222,.0869,.1615,.1490,0.1577
 3223,.1448,.1615,.1490,0.0998
 3224,.0869,.1036,.0911,0.0998
 3225,.1448,.1615,.1490,0.0998
 3226,.1448,.1036,.2069,0.1577
 3227,.1448,.1036,.1490,0.1577
 3228,.1448,.1615,.0911,0.1577
 3229,.1448,.1615,.1490,0.1577
 3230,.2026,.1615,.1490,0.0998
